provincia,periodo,anio,area,sexo,tasa_desempleo,prediccion,residuo,riesgo_real,riesgo_predicho
Los Santos,2017-08,2017,rural,total,2.235253798408286,2.200546,0.034707772178427465,bajo,bajo
Los Santos,2018-08,2018,rural,total,1.2313325674899485,1.3475873,-0.11625477954069119,bajo,bajo
Los Santos,2019-08,2019,rural,total,0.804533370645026,0.75516623,0.049367138059118965,bajo,bajo
Los Santos,2021-10,2021,rural,total,2.548780487804878,2.578678,-0.02989740488005843,bajo,bajo
Los Santos,2022-04,2022,rural,total,1.6938440146631273,1.733384,-0.03953999851283707,bajo,bajo
Los Santos,2023-08,2023,rural,total,2.108666939928041,2.0841072,0.0245597793598038,bajo,bajo
Los Santos,2024-10,2024,rural,total,2.165015079707023,2.333836,-0.1688209989367757,bajo,bajo
Los Santos,2011-08,2011,total,hombres,1.5164365437459717,1.4790933,0.03734323052880861,bajo,bajo
Los Santos,2012-08,2012,total,hombres,0.3009530178899849,0.49797055,-0.1970175333623802,bajo,bajo
Los Santos,2013-08,2013,total,hombres,0.8307766555207005,0.98517853,-0.15440187469551658,bajo,bajo
Los Santos,2014-03,2014,total,hombres,0.5186027837259101,0.8967011,-0.37809831376249325,bajo,bajo
Los Santos,2014-08,2014,total,hombres,1.4893409909471431,1.0659417,0.4233992995485225,bajo,bajo
Los Santos,2015-03,2015,total,hombres,1.1657523510971788,1.1341283,0.03162401895911726,bajo,bajo
Los Santos,2015-08,2015,total,hombres,1.083219822274113,0.89054066,0.19267916284647013,bajo,bajo
Los Santos,2016-03,2016,total,hombres,1.1,1.0270267,0.07297334671020517,bajo,bajo
Los Santos,2016-08,2016,total,hombres,1.3641203087569869,1.0560824,0.3080379408599532,bajo,bajo
Los Santos,2017-03,2017,total,hombres,1.1,0.9931381,0.10686192512512216,bajo,bajo
Los Santos,2017-08,2017,total,hombres,0.4872630862384006,0.8820106,-0.3947474928707913,bajo,bajo
Los Santos,2018-08,2018,total,hombres,1.5536629183578414,1.3084358,0.2452271206664962,bajo,bajo
Los Santos,2019-08,2019,total,hombres,0.3509600782910944,0.33707514,0.013884934238588886,bajo,bajo
Los Santos,2021-10,2021,total,hombres,1.8530937841939925,1.6243854,0.22870842729091634,bajo,bajo
Los Santos,2022-04,2022,total,hombres,1.1871278810680497,1.3065777,-0.11944980142706751,bajo,bajo
Los Santos,2023-08,2023,total,hombres,0.874159096955646,1.2765926,-0.40243351531089455,bajo,bajo
Los Santos,2024-10,2024,total,hombres,1.731856738925542,1.9775636,-0.24570688068810553,bajo,bajo
Los Santos,2011-08,2011,total,mujeres,2.633201776023681,2.4279597,0.20524209546643002,bajo,bajo
Los Santos,2012-08,2012,total,mujeres,2.0934516831351533,2.322932,-0.22948032179343558,bajo,bajo
Los Santos,2013-08,2013,total,mujeres,2.3444753946146704,2.2664306,0.07804477823588618,bajo,bajo
Los Santos,2014-03,2014,total,mujeres,5.777036419238254,5.3263392,0.45069717439572443,bajo,bajo
Los Santos,2014-08,2014,total,mujeres,3.3867993069915605,3.3754668,0.01133248341367965,bajo,bajo
Los Santos,2015-03,2015,total,mujeres,3.5198651069659608,3.7325392,-0.2126740699749572,bajo,bajo
Los Santos,2015-08,2015,total,mujeres,2.5255835055703986,2.63519,-0.10960650450040221,bajo,bajo
Los Santos,2016-03,2016,total,mujeres,3.0,2.782665,0.21733498573303223,bajo,bajo
Los Santos,2016-08,2016,total,mujeres,2.447209458412928,2.345592,0.10161743647078936,bajo,bajo
Los Santos,2017-03,2017,total,mujeres,2.4,2.4060314,-0.006031370162963956,bajo,bajo
Los Santos,2017-08,2017,total,mujeres,4.191821391958082,4.3795066,-0.18768519602409572,bajo,bajo
Los Santos,2018-08,2018,total,mujeres,1.6135084427767354,1.721329,-0.10782053099340616,bajo,bajo
Los Santos,2019-08,2019,total,mujeres,0.8844534834224094,1.066525,-0.1820714990299832,bajo,bajo
Los Santos,2021-10,2021,total,mujeres,4.4569146927103,4.5933595,-0.1364447776571316,bajo,bajo
Los Santos,2022-04,2022,total,mujeres,2.993076883035761,2.6006017,0.3924752099095401,bajo,bajo
Los Santos,2023-08,2023,total,mujeres,4.792968102161535,4.8840823,-0.09111421519075957,bajo,bajo
Los Santos,2024-10,2024,total,mujeres,4.26942708581787,4.2385054,0.03092172235351409,bajo,bajo
Los Santos,2011-08,2011,total,total,1.912765631497166,2.0031612,-0.09039556044314168,bajo,bajo
Los Santos,2012-08,2012,total,total,0.972437157555732,1.2016171,-0.22917996414074016,bajo,bajo
Los Santos,2013-08,2013,total,total,1.394866027983824,1.4227366,-0.02787061676104896,bajo,bajo
Los Santos,2014-03,2014,total,total,2.494098970191966,2.335678,0.15842086960602852,bajo,bajo
Los Santos,2014-08,2014,total,total,2.1863195927081622,1.8488451,0.3374744684634723,bajo,bajo
Los Santos,2015-03,2015,total,total,2.066448933510746,1.8290199,0.23742902937408816,bajo,bajo
Los Santos,2015-08,2015,total,total,1.6478853782242306,1.5353088,0.11257654033360565,bajo,bajo
Los Santos,2016-03,2016,total,total,1.7999999999999998,1.6896869,0.11031310558319074,bajo,bajo
Los Santos,2016-08,2016,total,total,1.7885685381891756,1.6927938,0.09577469205880451,bajo,bajo
Los Santos,2017-03,2017,total,total,1.6,1.7203835,-0.12038352489471427,bajo,bajo
Los Santos,2017-08,2017,total,total,1.9177901427346105,1.8136464,0.1041437069970006,bajo,bajo
Los Santos,2018-08,2018,total,total,1.576581200090325,1.4827276,0.09385355326262723,bajo,bajo
Los Santos,2019-08,2019,total,total,0.5731054041279344,0.71417075,-0.14106534982790664,bajo,bajo
Los Santos,2021-10,2021,total,total,2.8828098327074088,2.7111523,0.17165751756763825,bajo,bajo
Los Santos,2022-04,2022,total,total,1.931827938524942,2.059132,-0.12730416062666938,bajo,bajo
Los Santos,2023-08,2023,total,total,2.470720720720721,2.2881885,0.18253226323170724,bajo,bajo
Los Santos,2024-10,2024,total,total,2.700537193845033,2.8981762,-0.19763899939227159,bajo,bajo
Los Santos,2011-08,2011,urbana,hombres,2.301376199838094,2.3130174,-0.011641168478556452,bajo,bajo
Los Santos,2012-08,2012,urbana,hombres,0.9971194327498338,0.9223439,0.07477552300938584,bajo,bajo
Los Santos,2013-08,2013,urbana,hombres,1.795831106360235,1.9747797,-0.17894861871453305,bajo,bajo
Los Santos,2014-03,2014,urbana,hombres,0.472838079226647,0.8047522,-0.3319140918129343,bajo,bajo
Los Santos,2014-08,2014,urbana,hombres,1.321709786276715,1.1799998,0.14170995793809205,bajo,bajo
Los Santos,2015-03,2015,urbana,hombres,1.864003804089396,1.8502609,0.013742950322001013,bajo,bajo
Los Santos,2015-08,2015,urbana,hombres,1.9466474405191057,1.7946419,0.15200558814026044,bajo,bajo
Los Santos,2016-03,2016,urbana,hombres,1.9520456368660308,2.3770616,-0.4250159685874604,bajo,bajo
Los Santos,2016-08,2016,urbana,hombres,1.9254658385093169,2.1958354,-0.2703695134346529,bajo,bajo
Los Santos,2017-08,2017,urbana,hombres,0.0,0.5579473,-0.5579472780227661,bajo,bajo
Los Santos,2018-08,2018,urbana,hombres,2.585988337699653,1.9795908,0.6063975641171946,bajo,bajo
Los Santos,2019-08,2019,urbana,hombres,0.5126912086064885,0.71080977,-0.1981185586397578,bajo,bajo
Los Santos,2021-10,2021,urbana,hombres,2.965860017925528,2.2731485,0.692711481243399,bajo,bajo
Los Santos,2022-04,2022,urbana,hombres,1.4906832298136643,1.5281959,-0.03751262818804468,bajo,bajo
Los Santos,2023-08,2023,urbana,hombres,1.185443090441847,1.738387,-0.5529438981979846,bajo,bajo
Los Santos,2024-10,2024,urbana,hombres,3.614951356886841,3.3339806,0.2809707965841066,bajo,bajo
Los Santos,2011-08,2011,urbana,mujeres,3.884234577303884,3.2215466,0.6626879273710227,bajo,bajo
Los Santos,2012-08,2012,urbana,mujeres,1.993117292801836,2.3157787,-0.32266143949796877,bajo,bajo
Los Santos,2013-08,2013,urbana,mujeres,4.329608938547486,3.9692495,0.3603594516242685,bajo,bajo
Los Santos,2014-03,2014,urbana,mujeres,5.855383809274299,6.031218,-0.17583424263610148,bajo,moderado
Los Santos,2014-08,2014,urbana,mujeres,2.02034473014976,2.4169166,-0.3965718786606649,bajo,bajo
Los Santos,2015-03,2015,urbana,mujeres,4.566390314515068,4.5901995,-0.02380915600495115,bajo,bajo
Los Santos,2015-08,2015,urbana,mujeres,2.5410523792400816,2.7010343,-0.15998192823977675,bajo,bajo
Los Santos,2016-03,2016,urbana,mujeres,4.8979591836734695,4.0498414,0.8481177797122879,bajo,bajo
Los Santos,2016-08,2016,urbana,mujeres,3.566636851520572,3.4117548,0.15488200494769622,bajo,bajo
Los Santos,2017-08,2017,urbana,mujeres,3.227267580115502,3.350189,-0.12292139045029371,bajo,bajo
Los Santos,2018-08,2018,urbana,mujeres,1.3187056737588652,1.5273285,-0.20862281745207234,bajo,bajo
Los Santos,2019-08,2019,urbana,mujeres,0.0,0.6499359,-0.6499359011650085,bajo,bajo
Los Santos,2021-10,2021,urbana,mujeres,3.603242918626764,4.5640025,-0.9607595952587342,bajo,bajo
Los Santos,2022-04,2022,urbana,mujeres,2.949907235621521,2.738335,0.21157234144122317,bajo,bajo
Los Santos,2023-08,2023,urbana,mujeres,4.730250481695569,4.74461,-0.014359351068103265,bajo,bajo
Los Santos,2024-10,2024,urbana,mujeres,4.067881207886199,4.4014587,-0.3335775323481762,bajo,bajo
Los Santos,2011-08,2011,urbana,total,2.984485932158822,2.6483164,0.33616954879700556,bajo,bajo
Los Santos,2012-08,2012,urbana,total,1.43125,1.4702576,-0.03900763988494882,bajo,bajo
Los Santos,2013-08,2013,urbana,total,2.894338480169542,2.9011424,-0.006803878610365022,bajo,bajo
Los Santos,2014-03,2014,urbana,total,2.868637397236313,2.8441255,0.024511887974227875,bajo,bajo
Los Santos,2014-08,2014,urbana,total,1.600360644652316,1.8587382,-0.25837753932290375,bajo,bajo
Los Santos,2015-03,2015,urbana,total,2.9976813514408747,2.7633114,0.23436996533247623,bajo,bajo
Los Santos,2015-08,2015,urbana,total,2.20175934976079,2.1975589,0.004200469908495208,bajo,bajo
Los Santos,2016-03,2016,urbana,total,3.1858682138416907,2.9820008,0.20386738605238408,bajo,bajo
Los Santos,2016-08,2016,urbana,total,2.651627584842189,2.7570932,-0.10546560630466173,bajo,bajo
Los Santos,2017-08,2017,urbana,total,1.4837567680133277,1.708567,-0.22481025526395504,bajo,bajo
Los Santos,2018-08,2018,urbana,total,2.0376851896245864,1.9978292,0.03985599078730617,bajo,bajo
Los Santos,2019-08,2019,urbana,total,0.2749233820082927,0.57937145,-0.3044480703232503,bajo,bajo
Los Santos,2021-10,2021,urbana,total,3.251886453467481,2.9970822,0.2548042200385261,bajo,bajo
Los Santos,2022-04,2022,urbana,total,2.178954276963465,2.1311576,0.047796640321009054,bajo,bajo
Los Santos,2023-08,2023,urbana,total,2.824934277948581,2.4038672,0.4210670332281219,bajo,bajo
Los Santos,2024-10,2024,urbana,total,3.819112436020024,3.7140381,0.10507430239880833,bajo,bajo
Panamá,2011-08,2011,rural,hombres,2.731448909489716,2.5777235,0.1537254063769229,bajo,bajo
Panamá,2012-08,2012,rural,hombres,2.657387465959454,2.2553306,0.40205690336790134,bajo,bajo
Panamá,2013-08,2013,rural,hombres,4.043261827167568,3.9963503,0.04691153877645515,bajo,bajo
Panamá,2014-03,2014,rural,hombres,1.3493037015657694,1.6517814,-0.30247773821541957,bajo,bajo
Panamá,2014-08,2014,rural,hombres,4.423224673471628,4.976801,-0.5535762451074735,bajo,bajo
Panamá,2015-03,2015,rural,hombres,2.1384853624363984,3.029027,-0.8905416227320586,bajo,bajo
Panamá,2015-08,2015,rural,hombres,2.439473103245272,2.3324358,0.10703725691653654,bajo,bajo
Panamá,2016-03,2016,rural,hombres,2.000873108265425,2.3680735,-0.36720035517451644,bajo,bajo
Panamá,2016-08,2016,rural,hombres,6.634718971730005,6.163231,0.4714880757339115,moderado,moderado
Panamá,2017-08,2017,rural,hombres,4.742318779441749,4.2651634,0.47715535781089,bajo,bajo
Panamá,2018-08,2018,rural,hombres,0.4970338303671637,1.2518293,-0.754795436180993,bajo,bajo
Panamá,2019-08,2019,rural,hombres,3.4647823113745155,3.6486824,-0.18390004450622177,bajo,bajo
Panamá,2021-10,2021,rural,hombres,11.195750925990636,10.641752,0.5539986829486434,critico,critico
Panamá,2022-04,2022,rural,hombres,5.010561307524499,4.9374175,0.07314380035286838,bajo,bajo
Panamá,2023-08,2023,rural,hombres,1.791008652508017,1.9298896,-0.13888090723777147,bajo,bajo
Panamá,2024-10,2024,rural,hombres,10.733472206994849,10.044067,0.6894048241823487,critico,critico
Panamá,2011-08,2011,rural,mujeres,4.226597500589484,4.225738,0.0008594520360167834,bajo,bajo
Panamá,2012-08,2012,rural,mujeres,5.648618784530387,5.517374,0.13124474583409818,bajo,bajo
Panamá,2013-08,2013,rural,mujeres,10.48692152917505,9.3517475,1.1351740163576665,critico,critico
Panamá,2014-03,2014,rural,mujeres,8.91989198919892,8.984213,-0.06432088616729104,critico,critico
Panamá,2014-08,2014,rural,mujeres,15.595029605537484,15.271925,0.32310463300330383,critico,critico
Panamá,2015-03,2015,rural,mujeres,12.646740487886104,11.758432,0.8883080995804402,critico,critico
Panamá,2015-08,2015,rural,mujeres,7.090579995278193,7.772739,-0.6821589382850393,moderado,moderado
Panamá,2016-03,2016,rural,mujeres,6.848922922779646,7.1996803,-0.3507574055894942,moderado,moderado
Panamá,2016-08,2016,rural,mujeres,12.3334652420525,11.579862,0.7536036011223235,critico,critico
Panamá,2017-08,2017,rural,mujeres,8.990048413125336,9.073967,-0.08391856685513233,critico,critico
Panamá,2018-08,2018,rural,mujeres,10.569631414966786,9.104209,1.4654224687387583,critico,critico
Panamá,2019-08,2019,rural,mujeres,10.05682131626855,9.90991,0.14691111424218306,critico,critico
Panamá,2021-10,2021,rural,mujeres,12.668228992299966,12.546358,0.12187088377945798,critico,critico
Panamá,2022-04,2022,rural,mujeres,10.08234872896527,10.238111,-0.15576181333209327,critico,critico
Panamá,2023-08,2023,rural,mujeres,6.923214179503956,7.0273156,-0.10410143710370967,moderado,moderado
Panamá,2024-10,2024,rural,mujeres,11.725577148819616,12.572383,-0.8468057781213023,critico,critico
Panamá,2011-08,2011,rural,total,3.119926481850207,3.4872906,-0.3673641389536262,bajo,bajo
Panamá,2012-08,2012,rural,total,3.516140493350929,3.843228,-0.32708760837941764,bajo,bajo
Panamá,2013-08,2013,rural,total,6.027560226033509,5.911346,0.11621426732379181,moderado,bajo
Panamá,2014-03,2014,rural,total,3.5155042752652723,4.504198,-0.988693799075548,bajo,bajo
Panamá,2014-08,2014,rural,total,7.829824026040077,7.300383,0.5294409350671767,moderado,moderado
Panamá,2015-03,2015,rural,total,5.363759486878082,5.9791327,-0.615373165404633,bajo,bajo
Panamá,2015-08,2015,rural,total,3.9212736617776094,4.1083207,-0.1870470512656035,bajo,bajo
Panamá,2016-03,2016,rural,total,3.634741081980657,4.284411,-0.6496698715410716,bajo,bajo
Panamá,2016-08,2016,rural,total,8.688006463724722,8.022999,0.6650076539102692,critico,critico
Panamá,2017-08,2017,rural,total,6.200655616602798,7.047773,-0.8471172677660981,moderado,moderado
Panamá,2018-08,2018,rural,total,4.052203502365342,4.5470576,-0.49485412626625,bajo,bajo
Panamá,2019-08,2019,rural,total,5.911622573511345,5.5741806,0.3374419704840008,bajo,bajo
Panamá,2021-10,2021,rural,total,11.70068651987234,11.474251,0.22643572641530874,critico,critico
Panamá,2022-04,2022,rural,total,6.663710204462701,6.954745,-0.291034611363715,moderado,moderado
Panamá,2023-08,2023,rural,total,3.521366835783183,3.8021557,-0.2807888973253374,bajo,bajo
Panamá,2024-10,2024,rural,total,11.089772115136896,11.047033,0.0427388052003721,critico,critico
Panamá,2011-08,2011,total,hombres,5.075421777169079,4.5128345,0.5625872282188835,bajo,bajo
Panamá,2012-08,2012,total,hombres,4.002614745295793,4.4571157,-0.45450090488120853,bajo,bajo
Panamá,2013-08,2013,total,hombres,3.804881176058665,4.3292775,-0.524396339352712,bajo,bajo
Panamá,2014-03,2014,total,hombres,3.981946187090478,4.0864534,-0.1045072507146978,bajo,bajo
Panamá,2014-08,2014,total,hombres,3.99943763689102,4.4145784,-0.41514080091415595,bajo,bajo
Panamá,2015-03,2015,total,hombres,5.336955012251412,4.8616805,0.4752745045914999,bajo,bajo
Panamá,2015-08,2015,total,hombres,4.4404906473872,4.6408744,-0.2003837384465399,bajo,bajo
Panamá,2016-03,2016,total,hombres,5.6000000000000005,5.111989,0.488010978698731,bajo,bajo
Panamá,2016-08,2016,total,hombres,5.512117348372922,5.5719666,-0.0598492997288842,bajo,bajo
Panamá,2017-03,2017,total,hombres,5.4,5.3348746,0.06512537002563512,bajo,bajo
Panamá,2017-08,2017,total,hombres,5.941184758583644,5.8008866,0.1402981275716808,bajo,bajo
Panamá,2018-08,2018,total,hombres,6.296917929036465,5.833978,0.46293975291952183,moderado,bajo
Panamá,2019-08,2019,total,hombres,7.133436731765476,6.770937,0.3624997658230935,moderado,moderado
Panamá,2021-10,2021,total,hombres,14.026491952713288,14.148299,-0.12180726451083324,critico,critico
Panamá,2022-04,2022,total,hombres,11.5436462889386,11.636423,-0.09277682202331405,critico,critico
Panamá,2023-08,2023,total,hombres,6.347407905726121,6.17289,0.17451771941630678,moderado,moderado
Panamá,2024-10,2024,total,hombres,10.341391641212844,10.5914755,-0.2500838455425267,critico,critico
Panamá,2011-08,2011,total,mujeres,5.285732582316218,5.311169,-0.02543656517523729,bajo,bajo
Panamá,2012-08,2012,total,mujeres,5.487955199518364,5.710797,-0.2228416335199661,bajo,bajo
Panamá,2013-08,2013,total,mujeres,5.713240721214677,6.1604,-0.4471591925731646,bajo,moderado
Panamá,2014-03,2014,total,mujeres,6.153024190998875,5.7555213,0.3975028935440408,moderado,bajo
Panamá,2014-08,2014,total,mujeres,7.066066762716418,7.188619,-0.12255237409388453,moderado,moderado
Panamá,2015-03,2015,total,mujeres,6.838916317070449,7.1245546,-0.28563831702378906,moderado,moderado
Panamá,2015-08,2015,total,mujeres,6.632031746993426,6.692778,-0.0607463635107246,moderado,moderado
Panamá,2016-03,2016,total,mujeres,7.1,6.910781,0.18921909332275355,moderado,moderado
Panamá,2016-08,2016,total,mujeres,8.2719031616854,8.561343,-0.2894400313687999,critico,critico
Panamá,2017-03,2017,total,mujeres,7.5,8.034976,-0.5349760055541992,moderado,critico
Panamá,2017-08,2017,total,mujeres,8.564157265591485,8.492793,0.07136418240056663,critico,critico
Panamá,2018-08,2018,total,mujeres,8.640323336907075,9.147442,-0.5071185271065968,critico,critico
Panamá,2019-08,2019,total,mujeres,9.5367500869502,9.845084,-0.3083341034184528,critico,critico
Panamá,2021-10,2021,total,mujeres,12.154539828485545,12.197844,-0.04330372315019737,critico,critico
Panamá,2022-04,2022,total,mujeres,13.779079493318196,13.475699,0.303380068574544,critico,critico
Panamá,2023-08,2023,total,mujeres,9.65213987473904,9.830423,-0.17828348036349873,critico,critico
Panamá,2024-10,2024,total,mujeres,14.965642375052449,14.895878,0.06976453691768292,critico,critico
Panamá,2011-08,2011,total,total,5.161948539716351,4.7245755,0.4373730201545838,bajo,bajo
Panamá,2012-08,2012,total,total,4.62424167388882,4.819856,-0.1956144929507797,bajo,bajo
Panamá,2013-08,2013,total,total,4.621702964264659,5.046131,-0.4244281697685439,bajo,bajo
Panamá,2014-03,2014,total,total,4.938412599372706,4.663687,0.2747253702162116,bajo,bajo
Panamá,2014-08,2014,total,total,5.369966168285496,5.4796734,-0.10970721733462074,bajo,bajo
Panamá,2015-03,2015,total,total,5.995330648764843,5.730833,0.2644975951759756,bajo,bajo
Panamá,2015-08,2015,total,total,5.398679236786408,5.419073,-0.020393868071990617,bajo,bajo
Panamá,2016-03,2016,total,total,6.2,5.855933,0.34406681060791033,moderado,bajo
Panamá,2016-08,2016,total,total,6.701021690768943,6.597481,0.10354091684316202,moderado,moderado
Panamá,2017-03,2017,total,total,6.3,6.484901,-0.18490095138549822,moderado,moderado
Panamá,2017-08,2017,total,total,7.0734154788597055,6.5949883,0.47842713275985194,moderado,moderado
Panamá,2018-08,2018,total,total,7.32362488316943,7.0417004,0.28192452001025003,moderado,moderado
Panamá,2019-08,2019,total,total,8.211151886756218,7.9972367,0.213915158088005,critico,moderado
Panamá,2021-10,2021,total,total,13.228184166043524,13.595828,-0.3676438902919248,critico,critico
Panamá,2022-04,2022,total,total,12.509613527314269,12.095686,0.4139275684519639,critico,critico
Panamá,2023-08,2023,total,total,7.814250121332093,7.9756556,-0.16140543439300448,moderado,moderado
Panamá,2024-10,2024,total,total,12.44953618257293,12.193161,0.2563751718307419,critico,critico
Panamá,2011-08,2011,urbana,hombres,5.313067103040983,5.173771,0.13929619849996744,bajo,bajo
Panamá,2012-08,2012,urbana,hombres,4.160319838411492,4.873151,-0.7128309870889966,bajo,bajo
Panamá,2013-08,2013,urbana,hombres,3.7872548889801,4.087405,-0.3001503157928491,bajo,bajo
Panamá,2014-03,2014,urbana,hombres,4.177073027248175,4.2792597,-0.10218665445348485,bajo,bajo
Panamá,2014-08,2014,urbana,hombres,3.968801821745098,4.1739807,-0.2051788911455268,bajo,bajo
Panamá,2015-03,2015,urbana,hombres,5.555066666331428,5.2813644,0.27370222541345957,bajo,bajo
Panamá,2015-08,2015,urbana,hombres,4.577225756166244,4.7976103,-0.2203845267317055,bajo,bajo
Panamá,2016-03,2016,urbana,hombres,5.87206476150462,5.635881,0.2361838143915831,bajo,bajo
Panamá,2016-08,2016,urbana,hombres,5.4397832320824175,5.462759,-0.022975785861918396,bajo,bajo
Panamá,2017-08,2017,urbana,hombres,6.021278094835482,5.6912613,0.330016803331576,moderado,bajo
Panamá,2018-08,2018,urbana,hombres,6.711261797855768,6.2607284,0.4505334386333555,moderado,moderado
Panamá,2019-08,2019,urbana,hombres,7.387643111470128,7.149172,0.23847128224649516,moderado,moderado
Panamá,2021-10,2021,urbana,hombres,14.21587994772611,14.27832,-0.06244036477388981,critico,critico
Panamá,2022-04,2022,urbana,hombres,11.962596899655146,12.0046835,-0.042086594912724706,critico,critico
Panamá,2023-08,2023,urbana,hombres,6.684277275380861,6.822549,-0.13827159089111163,moderado,moderado
Panamá,2024-10,2024,urbana,hombres,10.314715309083404,10.254221,0.060494346558989776,critico,critico
Panamá,2011-08,2011,urbana,mujeres,5.337066613334096,5.2031174,0.13394924272862685,bajo,bajo
Panamá,2012-08,2012,urbana,mujeres,5.477933878829315,5.602025,-0.12409115321414177,bajo,bajo
Panamá,2013-08,2013,urbana,mujeres,5.509460151238735,5.5082164,0.0012437701657370681,bajo,bajo
Panamá,2014-03,2014,urbana,mujeres,6.052305655852113,5.7498956,0.30241008318975915,moderado,bajo
Panamá,2014-08,2014,urbana,mujeres,6.742032273293264,6.7069216,0.03511069583965032,moderado,moderado
Panamá,2015-03,2015,urbana,mujeres,6.620624479756667,6.5802894,0.040335115895582696,moderado,moderado
Panamá,2015-08,2015,urbana,mujeres,6.613674098858549,6.509893,0.10378115833730917,moderado,moderado
Panamá,2016-03,2016,urbana,mujeres,7.071893320200403,7.056744,0.01514922153707321,moderado,moderado
Panamá,2016-08,2016,urbana,mujeres,8.080298943058317,7.982452,0.09784702731734995,critico,moderado
Panamá,2017-08,2017,urbana,mujeres,8.544970980601228,8.420713,0.12425755591861076,critico,critico
Panamá,2018-08,2018,urbana,mujeres,8.545929373054998,9.112834,-0.5669046036906078,critico,critico
Panamá,2019-08,2019,urbana,mujeres,9.51107310071333,9.580861,-0.06978799090043886,critico,critico
Panamá,2021-10,2021,urbana,mujeres,12.13088981026218,12.365693,-0.2348032820840107,critico,critico
Panamá,2022-04,2022,urbana,mujeres,13.92629219634883,13.808855,0.11743713958613533,critico,critico
Panamá,2023-08,2023,urbana,mujeres,9.777366555036068,9.6795845,0.09778205186223943,critico,critico
Panamá,2024-10,2024,urbana,mujeres,15.10983668884974,14.9338875,0.1759492071602864,critico,critico
Panamá,2011-08,2011,urbana,total,5.323228413132364,5.091848,0.23138051655643643,bajo,bajo
Panamá,2012-08,2012,urbana,total,4.7279594284832,5.077644,-0.34968444282417277,bajo,bajo
Panamá,2013-08,2013,urbana,total,4.536876138406276,4.489359,0.047517236428737064,bajo,bajo
Panamá,2014-03,2014,urbana,total,5.019759237664464,4.9174476,0.10231167067837976,bajo,bajo
Panamá,2014-08,2014,urbana,total,5.2305266131961785,5.0952635,0.1352631320560418,bajo,bajo
Panamá,2015-03,2015,urbana,total,6.029787156920015,5.7533417,0.27644548211532793,moderado,bajo
Panamá,2015-08,2015,urbana,total,5.481078344867319,5.76988,-0.28880147309532767,bajo,bajo
Panamá,2016-03,2016,urbana,total,6.395460930399096,5.9781337,0.41732725196281706,moderado,bajo
Panamá,2016-08,2016,urbana,total,6.587902967235005,6.658115,-0.07021194289072774,moderado,moderado
Panamá,2017-08,2017,urbana,total,7.1234293848242,6.8877854,0.23564395010129946,moderado,moderado
Panamá,2018-08,2018,urbana,total,7.524681014937401,7.492904,0.03177682868862153,moderado,moderado
Panamá,2019-08,2019,urbana,total,8.349735974045366,8.224064,0.12567210075435042,critico,critico
Panamá,2021-10,2021,urbana,total,13.31663435893754,13.343609,-0.026974497263632102,critico,critico
Panamá,2022-04,2022,urbana,total,12.822292604794644,12.543981,0.2783120063449367,critico,critico
Panamá,2023-08,2023,urbana,total,8.077411963130604,8.265031,-0.18761889777027463,critico,critico
Panamá,2024-10,2024,urbana,total,12.527285632022284,12.696031,-0.16874498473796962,critico,critico
Panamá Oeste,2013-08,2013,rural,hombres,1.5684907633321716,1.9170209,-0.3485301536066101,bajo,bajo
Panamá Oeste,2014-03,2014,rural,hombres,1.6074714439468112,1.8141841,-0.2067126256866727,bajo,bajo
Panamá Oeste,2014-08,2014,rural,hombres,2.736794318881936,2.26407,0.47272428485483653,bajo,bajo
Panamá Oeste,2015-03,2015,rural,hombres,4.047118476378927,2.784043,1.263075402724752,bajo,bajo
Panamá Oeste,2015-08,2015,rural,hombres,5.36360749444268,5.0006223,0.3629852219512246,bajo,bajo
Panamá Oeste,2016-03,2016,rural,hombres,0.9584454802074444,1.879901,-0.9214555713138569,bajo,bajo
Panamá Oeste,2016-08,2016,rural,hombres,5.119964360720423,5.2147326,-0.09476828622171585,bajo,bajo
Panamá Oeste,2017-08,2017,rural,hombres,5.750447536195471,5.53634,0.21410729953165308,bajo,bajo
Panamá Oeste,2018-08,2018,rural,hombres,1.4307254146423187,2.8612385,-1.430513064971939,bajo,bajo
Panamá Oeste,2019-08,2019,rural,hombres,4.987248512326438,4.8000665,0.18718204122658477,bajo,bajo
Panamá Oeste,2021-10,2021,rural,hombres,13.255055880787651,13.046199,0.20885703587798332,critico,critico
Panamá Oeste,2022-04,2022,rural,hombres,5.326756273588029,5.6139827,-0.28722640387168763,bajo,bajo
Panamá Oeste,2023-08,2023,rural,hombres,9.675250453842532,9.147348,0.5279020499118676,critico,critico
Panamá Oeste,2024-10,2024,rural,hombres,4.6160483175151,5.2712884,-0.6552400774128788,bajo,bajo
Panamá Oeste,2013-08,2013,rural,mujeres,5.664147337329511,5.1270123,0.5371350845218936,bajo,bajo
Panamá Oeste,2014-03,2014,rural,mujeres,2.401074164757918,3.7644317,-1.3633575502536788,bajo,bajo
Panamá Oeste,2014-08,2014,rural,mujeres,2.1309534650760407,2.819141,-0.6881874460262543,bajo,bajo
Panamá Oeste,2015-03,2015,rural,mujeres,3.5861464270056995,4.0828457,-0.4966992608605114,bajo,bajo
Panamá Oeste,2015-08,2015,rural,mujeres,8.773562950895975,8.005831,0.7677321861254676,critico,critico
Panamá Oeste,2016-03,2016,rural,mujeres,9.89159891598916,9.123183,0.7684156655619141,critico,critico
